,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,MeanWorkingTime,Absences_Jours
3592,3593,4.0,3.0,3.0,23,No,Travel_Rarely,Sales,2,3,Medical,Male,3,Laboratory Technician,Married,18780,1.0,13,1,1.0,2,1,0,1,3,3,7.4808517750115255,20
3593,3594,3.0,4.0,3.0,25,Yes,Travel_Frequently,Research & Development,1,1,Life Sciences,Male,1,Manufacturing Director,Single,109320,1.0,11,1,1.0,3,1,1,0,3,3,9.21699886621315,16
3594,3595,3.0,4.0,2.0,26,No,Travel_Rarely,Human Resources,9,3,Life Sciences,Male,2,Research Scientist,Single,68110,1.0,11,1,8.0,4,8,2,2,3,3,8.701572504708098,25
3595,3596,1.0,2.0,3.0,45,Yes,Travel_Rarely,Human Resources,12,3,Human Resources,Male,2,Laboratory Technician,Single,43060,2.0,11,2,26.0,3,24,1,11,3,3,9.921010536398468,29
3596,3597,4.0,2.0,3.0,55,No,Non-Travel,Research & Development,27,3,Life Sciences,Female,2,Manager,Divorced,48590,1.0,24,1,34.0,3,33,15,0,4,4,9.585816854990584,25
3597,3598,1.0,3.0,1.0,21,Yes,Travel_Frequently,Research & Development,20,2,Medical,Female,4,Research Scientist,Single,53370,1.0,14,1,2.0,2,2,2,2,3,3,7.574681712962964,21
3598,3599,4.0,2.0,3.0,46,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manufacturing Director,Married,23400,2.0,13,1,26.0,2,11,0,8,1,3,6.890804473304473,30
3599,3600,3.0,1.0,3.0,34,No,Travel_Rarely,Sales,13,4,Medical,Male,3,Sales Representative,Single,74910,0.0,14,1,4.0,3,3,0,2,2,3,8.903581267217632,19
3600,3601,4.0,2.0,2.0,51,No,Travel_Frequently,Research & Development,14,3,Life Sciences,Male,2,Research Director,Divorced,105270,4.0,14,0,31.0,3,29,11,10,3,3,11.016749058380414,25
3601,3602,4.0,4.0,2.0,59,No,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,2,Research Scientist,Single,165950,6.0,21,1,25.0,2,9,5,4,3,4,6.6114888423988845,22
3602,3603,3.0,2.0,4.0,34,No,Travel_Frequently,Sales,14,4,Medical,Female,3,Research Scientist,Divorced,88340,4.0,13,1,15.0,1,11,5,10,3,3,6.784612048757618,24
3603,3604,4.0,3.0,2.0,28,No,Travel_Frequently,Research & Development,2,3,Other,Female,1,Manager,Single,55770,0.0,19,0,5.0,3,4,0,2,3,3,10.41130662851693,28
3604,3605,3.0,1.0,2.0,44,No,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,2,Research Scientist,Divorced,47070,1.0,17,0,26.0,4,25,14,13,1,3,7.800247973295183,28
3605,3606,3.0,2.0,4.0,34,No,Travel_Frequently,Sales,1,3,Life Sciences,Male,2,Sales Executive,Married,24000,4.0,18,1,14.0,3,10,1,8,3,3,7.502873015873015,16
3606,3607,3.0,3.0,3.0,35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,4,Healthcare Representative,Married,98240,0.0,19,0,4.0,2,3,2,2,3,3,10.486299475441106,28
3607,3608,2.0,2.0,3.0,42,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,1,Manager,Married,64470,6.0,13,0,18.0,3,1,0,0,3,3,9.393627946127946,30
3608,3609,4.0,4.0,4.0,43,No,Travel_Rarely,Research & Development,7,2,Medical,Female,1,Laboratory Technician,Single,195020,3.0,18,2,23.0,3,21,15,17,4,3,6.400272967772969,30
3609,3610,3.0,2.0,3.0,36,No,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Healthcare Representative,Single,27250,9.0,21,1,18.0,4,16,5,12,2,4,10.606711583924351,26
3610,3611,1.0,4.0,3.0,44,Yes,Travel_Rarely,Research & Development,21,4,Life Sciences,Female,2,Laboratory Technician,Married,62720,1.0,19,1,10.0,3,10,0,5,3,3,6.000892687559354,27
3611,3612,4.0,4.0,3.0,28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,Female,2,Sales Representative,Married,21270,1.0,14,0,2.0,3,2,2,2,3,3,9.693598218471637,24
3612,3613,2.0,3.0,2.0,51,No,Travel_Frequently,Sales,21,4,Medical,Male,2,Research Scientist,Single,182000,0.0,17,0,8.0,3,7,7,7,3,3,6.988612329434698,33
3613,3614,3.0,3.0,3.0,30,No,Non-Travel,Research & Development,2,4,Other,Male,1,Research Scientist,Single,20960,7.0,11,3,10.0,2,8,1,7,3,3,9.523287037037038,27
3614,3615,2.0,3.0,3.0,29,Yes,Travel_Rarely,Research & Development,29,4,Technical Degree,Female,1,Sales Representative,Divorced,28860,3.0,13,0,10.0,4,7,7,7,3,3,8.415431074227754,20
3615,3616,4.0,1.0,2.0,28,No,Travel_Rarely,Sales,1,4,Life Sciences,Female,2,Sales Representative,Single,20330,2.0,15,1,5.0,5,3,1,2,3,3,6.853197374589779,24
3616,3617,4.0,2.0,2.0,25,No,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,1,Research Scientist,Single,36220,1.0,25,0,2.0,0,2,2,1,3,4,8.023296999531176,24
3617,3618,3.0,4.0,4.0,32,No,Travel_Rarely,Research & Development,10,4,Other,Female,1,Sales Executive,Married,42330,1.0,11,0,10.0,5,10,0,8,3,3,6.810012236906511,34
3618,3619,2.0,2.0,3.0,45,No,Travel_Frequently,Research & Development,19,3,Medical,Male,3,Laboratory Technician,Single,36810,3.0,17,1,22.0,2,0,0,0,3,3,6.005568502824859,25
3619,3620,3.0,2.0,3.0,39,No,Travel_Rarely,Sales,29,1,Marketing,Female,1,Laboratory Technician,Divorced,54600,6.0,13,2,21.0,3,19,15,2,3,3,8.409169082125604,31
3620,3621,1.0,3.0,3.0,58,No,Travel_Rarely,Research & Development,27,3,Other,Male,2,Laboratory Technician,Divorced,21870,1.0,18,1,2.0,1,2,2,2,1,3,5.996511257953988,34
3621,3622,4.0,3.0,3.0,32,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,Female,1,Sales Executive,Married,96020,1.0,13,1,10.0,3,10,1,1,3,3,6.469036643026004,26
3622,3623,3.0,1.0,3.0,39,Yes,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,2,Laboratory Technician,Single,28360,0.0,20,0,6.0,3,5,0,3,2,4,7.708774104683196,19
3623,3624,1.0,4.0,3.0,30,No,Travel_Rarely,Sales,9,1,Marketing,Male,4,Research Director,Married,40890,0.0,18,0,10.0,2,9,6,7,4,3,6.203796695402298,29
3624,3625,4.0,3.0,3.0,36,No,Travel_Rarely,Sales,1,3,Marketing,Male,2,Sales Executive,Married,166270,3.0,12,0,10.0,5,7,1,7,2,3,6.693960113960115,27
3625,3626,4.0,1.0,4.0,46,No,Travel_Rarely,Sales,4,3,Medical,Male,1,Research Scientist,Single,26190,6.0,12,1,10.0,3,7,5,7,2,3,7.701045751633986,23
3626,3627,3.0,4.0,3.0,28,No,Non-Travel,Research & Development,1,3,Medical,Male,5,Sales Executive,Married,56790,0.0,13,0,10.0,2,9,7,5,2,3,8.003764650726676,24
3627,3628,4.0,1.0,3.0,50,No,Travel_Rarely,Research & Development,20,2,Medical,Female,5,Laboratory Technician,Married,154020,4.0,21,0,25.0,3,3,1,2,2,4,10.389254385964913,14
3628,3629,4.0,2.0,3.0,40,Yes,Travel_Rarely,Sales,8,1,Other,Male,1,Laboratory Technician,Single,59850,2.0,13,3,9.0,1,5,1,0,2,3,9.79205054840248,28
3629,3630,2.0,2.0,2.0,52,Yes,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,7,3,3,10.045850023843588,28
3630,3631,2.0,1.0,3.0,30,No,Travel_Rarely,Research & Development,6,4,Medical,Female,1,Sales Executive,Married,30410,1.0,11,1,9.0,2,9,0,8,2,3,10.366412529550828,26
3631,3632,1.0,3.0,3.0,39,No,Travel_Rarely,Research & Development,26,1,Medical,Male,2,Healthcare Representative,Single,34470,0.0,14,0,9.0,5,8,1,7,3,3,5.983080137659782,35
3632,3633,4.0,3.0,2.0,31,No,Non-Travel,Research & Development,1,2,Medical,Male,1,Sales Executive,Divorced,195130,1.0,12,1,10.0,1,10,9,6,2,3,10.114511784511784,30
3633,3634,3.0,2.0,3.0,41,No,Non-Travel,Sales,6,3,Life Sciences,Female,1,Research Director,Single,27730,1.0,11,0,19.0,3,19,11,9,3,3,7.79622335600907,16
3634,3635,4.0,2.0,4.0,31,Yes,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2,3,3,9.076394927536231,31
3635,3636,1.0,1.0,4.0,44,Yes,Travel_Rarely,Sales,5,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2,3,3,6.025931513409962,29
3636,3637,3.0,3.0,2.0,42,No,Non-Travel,Research & Development,4,3,Life Sciences,Male,2,Laboratory Technician,Married,20830,0.0,12,2,21.0,3,20,2,10,2,3,9.696563829787234,26
3637,3638,4.0,3.0,3.0,55,No,Travel_Rarely,Sales,11,3,Technical Degree,Male,2,Manufacturing Director,Married,83810,4.0,15,1,23.0,3,19,9,11,3,3,6.592413632119515,23
3638,3639,4.0,2.0,3.0,56,No,Travel_Rarely,Sales,3,2,Medical,Female,3,Manufacturing Director,Single,26910,6.0,16,1,36.0,6,7,7,7,3,3,7.954343765162543,32
3639,3640,3.0,3.0,3.0,40,No,Non-Travel,Research & Development,1,1,Life Sciences,Male,1,Laboratory Technician,Divorced,42860,9.0,15,0,6.0,6,4,0,0,3,3,7.242989028944912,23
3640,3641,4.0,4.0,2.0,34,No,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,2,Research Director,Divorced,26590,0.0,24,3,10.0,2,9,1,6,3,4,7.40742337164751,29
3641,3642,3.0,4.0,3.0,40,No,Travel_Rarely,Sales,4,3,Medical,Male,2,Sales Executive,Single,94340,1.0,13,1,9.0,3,9,8,8,2,3,6.011237373737374,30
3642,3643,3.0,1.0,3.0,41,No,Travel_Frequently,Sales,1,4,Other,Female,2,Healthcare Representative,Divorced,55610,0.0,11,0,10.0,2,9,1,7,2,3,7.692890733056708,20
3643,3644,3.0,3.0,3.0,35,No,Travel_Frequently,Sales,1,2,Technical Degree,Male,2,Manager,Single,66460,1.0,13,1,9.0,2,9,1,1,2,3,9.53671522131888,15
3644,3645,3.0,2.0,3.0,51,No,Travel_Rarely,Sales,18,2,Life Sciences,Male,4,Manufacturing Director,Divorced,77250,1.0,13,1,33.0,2,33,0,10,3,3,9.52057475158085,15
3645,3646,2.0,1.0,3.0,38,No,Travel_Rarely,Sales,2,4,Life Sciences,Female,1,Research Scientist,Divorced,107250,3.0,18,0,11.0,5,7,1,7,2,3,6.602037795992715,17
3646,3647,3.0,1.0,4.0,34,No,Travel_Rarely,Sales,4,3,Life Sciences,Male,2,Research Scientist,Single,88470,1.0,16,0,10.0,3,10,9,6,4,3,7.220665204678363,33
3647,3648,4.0,4.0,2.0,25,No,Travel_Rarely,Research & Development,6,2,Medical,Female,4,Research Scientist,Married,20450,3.0,19,0,7.0,3,3,1,2,3,3,6.359668495656151,18
3648,3649,3.0,1.0,2.0,58,Yes,Travel_Rarely,Sales,1,4,Technical Degree,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,9,4,3,8.51428014184397,26
3649,3650,2.0,2.0,3.0,40,No,Travel_Rarely,Research & Development,14,4,Medical,Female,1,Research Scientist,Married,33480,3.0,22,0,7.0,2,4,0,3,1,4,6.070584370677731,20
3650,3651,1.0,1.0,2.0,36,No,Travel_Frequently,Sales,16,2,Life Sciences,Male,1,Research Scientist,Married,12810,2.0,11,0,17.0,2,15,6,13,3,3,6.125462555066079,34
3651,3652,4.0,4.0,3.0,48,No,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,2,Research Scientist,Single,28190,1.0,20,0,11.0,2,10,0,8,2,4,7.6162530062530065,30
3652,3653,3.0,4.0,3.0,27,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Laboratory Technician,Married,48510,8.0,18,0,5.0,2,1,0,0,3,3,7.0897234093067425,27
3653,3654,4.0,2.0,2.0,51,No,Travel_Rarely,Research & Development,4,1,Medical,Female,3,Manufacturing Director,Single,40280,3.0,14,0,29.0,3,5,0,3,3,3,7.492518596001859,22
3654,3655,4.0,4.0,,18,No,Non-Travel,Research & Development,1,4,Medical,Male,2,Sales Executive,Single,27200,1.0,22,1,0.0,2,0,0,0,3,4,7.886312299954275,18
3655,3656,4.0,4.0,3.0,35,No,Travel_Rarely,Research & Development,1,4,Other,Female,2,Research Director,Married,81200,0.0,13,0,10.0,2,9,0,0,2,3,7.2445999085505255,18
3656,3657,4.0,4.0,3.0,27,No,Travel_Frequently,Research & Development,26,4,Medical,Female,1,Research Director,Single,46470,3.0,17,0,8.0,3,6,0,0,4,3,7.425011622501161,22
3657,3658,1.0,3.0,2.0,55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,8,4,3,8.667409344490935,22
3658,3659,4.0,2.0,3.0,56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,Male,2,Laboratory Technician,Married,32210,4.0,15,2,33.0,2,19,15,9,3,3,10.390627394636015,29
3659,3660,1.0,3.0,3.0,34,No,Non-Travel,Sales,1,2,Life Sciences,Male,2,Research Scientist,Divorced,86210,1.0,17,1,5.0,1,5,0,0,3,3,6.378502155172414,29
3660,3661,2.0,3.0,3.0,40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Sales Executive,Divorced,45770,5.0,11,1,15.0,3,12,11,8,2,3,6.527122079160705,28
3661,3662,2.0,3.0,3.0,34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,1,Research Scientist,Married,45530,4.0,18,1,10.0,2,8,7,7,4,3,7.176608309990662,23
3662,3663,3.0,4.0,4.0,31,Yes,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,0,1,3,7.710824188385917,18
3663,3664,4.0,3.0,2.0,35,Yes,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2,3,3,9.076310835629018,19
3664,3665,4.0,3.0,3.0,38,No,Travel_Frequently,Research & Development,7,3,Medical,Female,2,Sales Representative,Divorced,76250,1.0,15,0,4.0,2,4,0,3,2,3,6.4456438865643895,22
3665,3666,3.0,4.0,4.0,34,No,Travel_Rarely,Research & Development,10,4,Other,Female,2,Laboratory Technician,Single,74120,1.0,24,0,14.0,4,14,4,11,3,4,7.897642390289448,23
3666,3667,3.0,1.0,3.0,28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Healthcare Representative,Married,111590,1.0,12,0,5.0,2,5,0,4,3,3,6.683855703048181,35
3667,3668,4.0,3.0,2.0,31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,7,2,3,10.903695116487453,13
3668,3669,1.0,4.0,4.0,39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,Female,2,Healthcare Representative,Married,104750,3.0,11,1,8.0,3,5,1,4,3,3,10.2876275631855,28
3669,3670,2.0,2.0,3.0,51,No,Travel_Frequently,Research & Development,20,3,Medical,Male,2,Sales Executive,Married,148140,2.0,11,1,14.0,2,4,3,2,2,3,7.073883994126284,34
3670,3671,4.0,4.0,2.0,41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Male,4,Sales Executive,Divorced,191410,3.0,12,1,12.0,2,6,3,3,3,3,10.689122983870968,13
3671,3672,3.0,3.0,3.0,37,No,Travel_Rarely,Research & Development,2,2,Medical,Female,1,Healthcare Representative,Married,54050,7.0,15,0,8.0,3,6,1,3,4,3,10.399134393729828,20
3672,3673,2.0,4.0,4.0,33,No,Travel_Frequently,Research & Development,2,3,Medical,Female,1,Sales Executive,Married,87930,6.0,17,0,8.0,2,5,1,2,3,3,7.783477680737506,32
3673,3674,3.0,2.0,2.0,32,No,Travel_Rarely,Research & Development,1,4,Medical,Male,5,Research Director,Married,191890,0.0,12,1,4.0,3,3,1,2,3,3,10.383338956365272,14
3674,3675,3.0,3.0,3.0,39,No,Non-Travel,Research & Development,29,2,Life Sciences,Male,2,Sales Executive,Married,38750,3.0,15,0,13.0,3,6,0,5,3,3,6.585826055312955,32
3675,3676,1.0,3.0,2.0,25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,1,Sales Executive,Married,22160,2.0,13,3,6.0,2,3,1,2,2,3,7.194062499999999,21
3676,3677,4.0,3.0,2.0,52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,2,Sales Executive,Married,117130,2.0,14,0,24.0,2,5,0,2,3,3,9.143808668582375,29
3677,3678,1.0,3.0,1.0,43,No,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Laboratory Technician,Single,78610,1.0,14,2,20.0,1,20,1,8,3,3,9.664248501613647,20
3678,3679,4.0,4.0,3.0,27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,1,Human Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,3,3,10.299616620752984,19
3679,3680,4.0,3.0,3.0,27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,7,4,3,10.01185030218503,22
3680,3681,1.0,4.0,3.0,26,No,Travel_Rarely,Research & Development,2,2,Other,Male,3,Laboratory Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,3,4,6.279298611111112,21
3681,3682,,1.0,3.0,42,No,Travel_Rarely,Sales,23,3,Marketing,Female,3,Research Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3,3,6.14515716374269,33
3682,3683,3.0,1.0,1.0,52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,1,Healthcare Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3,3,6.4800471014492755,31
3683,3684,1.0,3.0,3.0,37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,Male,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,3,3,7.524732905982906,27
3684,3685,3.0,4.0,3.0,35,No,Travel_Frequently,Research & Development,6,4,Medical,Female,2,Research Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3,3,7.715177304964539,26
3685,3686,1.0,4.0,2.0,25,No,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Sales Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,1,3,8.00537623066104,24
3686,3687,3.0,1.0,3.0,26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,Male,1,Research Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,2,4,6.806834733893558,23
3687,3688,2.0,1.0,2.0,29,No,Travel_Rarely,Sales,9,3,Life Sciences,Male,1,Laboratory Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,2,3,6.2170480225988705,25
3688,3689,1.0,1.0,3.0,49,Yes,Travel_Frequently,Sales,6,5,Medical,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,3,3,3,7.146965247185513,34
3689,3690,3.0,4.0,3.0,29,Yes,Travel_Frequently,Sales,3,2,Marketing,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,7,3,3,8.60672268907563,23
3690,3691,4.0,4.0,2.0,54,No,Travel_Rarely,Sales,1,3,Medical,Female,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,2,3,6.210766806722689,23
3691,3692,4.0,1.0,3.0,58,No,Travel_Rarely,Sales,22,3,Life Sciences,Female,2,Laboratory Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,3,3,10.5731884057971,31
3692,3693,2.0,4.0,4.0,55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,Research Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,3,3,7.500814500941621,25
3693,3694,1.0,2.0,3.0,36,No,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Sales Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,3,3,9.38468102636535,25
3694,3695,2.0,3.0,3.0,31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,0,3,3,7.268322649572649,27
3695,3696,4.0,1.0,3.0,30,No,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Sales Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,3,3,7.474860539551897,18
3696,3697,1.0,2.0,4.0,31,No,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Laboratory Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,3,3,7.293228260869566,31
3697,3698,4.0,1.0,3.0,34,No,Travel_Frequently,Sales,2,1,Marketing,Female,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,4,3,7.606465477823503,18
3698,3699,1.0,2.0,4.0,31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,0,1,3,8.01226122931442,26
3699,3700,2.0,1.0,4.0,27,No,Travel_Rarely,Human Resources,11,4,Medical,Male,4,Sales Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,3,3,7.164859963269055,19
3700,3701,1.0,4.0,2.0,36,No,Travel_Rarely,Sales,1,3,Marketing,Male,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,2,3,6.290197885939037,35
3701,3702,3.0,1.0,2.0,36,No,Travel_Rarely,Research & Development,24,3,Other,Female,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3,3,7.269016393442622,17
3702,3703,1.0,4.0,2.0,47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,3,3,7.817304189435337,17
3703,3704,1.0,1.0,3.0,25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,2,3,7.215596926713947,26
3704,3705,3.0,3.0,1.0,37,No,Non-Travel,Sales,8,4,Medical,Male,1,Healthcare Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,3,4,7.582773029439696,27
3705,3706,1.0,1.0,4.0,56,No,Travel_Rarely,Research & Development,10,4,Other,Male,2,Sales Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,3,3,6.627811158798283,28
3706,3707,1.0,3.0,4.0,47,No,Travel_Rarely,Research & Development,3,2,Medical,Male,2,Laboratory Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,3,3,6.33001283846872,23
3707,3708,4.0,3.0,3.0,24,No,Travel_Rarely,Research & Development,5,1,Other,Male,1,Manufacturing Director,Married,43350,1.0,15,1,5.0,5,5,0,3,3,3,9.708145048814506,22
3708,3709,4.0,4.0,2.0,32,No,Travel_Rarely,Sales,4,3,Marketing,Male,1,Research Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,3,3,7.5200012236906515,34
3709,3710,4.0,2.0,2.0,34,No,Travel_Rarely,Research & Development,9,2,Medical,Male,1,Sales Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,3,3,6.111951690821256,31
3710,3711,2.0,3.0,2.0,41,No,Travel_Rarely,Research & Development,26,3,Medical,Female,3,Sales Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,3,3,10.50881560283688,26
3711,3712,3.0,3.0,4.0,40,No,Non-Travel,Sales,3,2,Life Sciences,Male,1,Sales Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,2,3,6.403198478561549,20
3712,3713,1.0,4.0,3.0,31,No,Travel_Rarely,Research & Development,16,3,Medical,Male,2,Human Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,3,3,6.688143776824034,28
3713,3714,1.0,4.0,4.0,46,Yes,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,3,3,3,6.692377450980392,23
3714,3715,1.0,1.0,4.0,39,Yes,Non-Travel,Research & Development,2,4,Medical,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,0,2,3,9.369612268518518,21
3715,3716,3.0,2.0,3.0,31,Yes,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,7,3,3,6.805786026200874,32
3716,3717,2.0,1.0,3.0,45,No,Travel_Rarely,Sales,10,2,Marketing,Male,1,Sales Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,3,3,10.470683668582375,29
3717,3718,4.0,2.0,3.0,31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,3,Human Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,3,3,6.6833535137701805,27
3718,3719,2.0,4.0,1.0,31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2,3,4,10.278979963570128,17
3719,3720,2.0,4.0,4.0,45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,Research Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,3,3,10.609763770180438,27
3720,3721,3.0,1.0,3.0,48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,Male,2,Research Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3,3,7.076479963570128,17
3721,3722,1.0,3.0,3.0,34,Yes,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2,3,3,7.413740892531876,17
3722,3723,4.0,2.0,3.0,40,No,Non-Travel,Research & Development,25,4,Other,Female,1,Sales Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,2,3,8.012629009762902,22
3723,3724,4.0,1.0,3.0,28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,Female,1,Research Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,3,3,6.501115963124696,32
3724,3725,3.0,3.0,3.0,44,No,Non-Travel,Research & Development,5,3,Life Sciences,Male,1,Laboratory Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,2,3,6.599003195673549,35
3725,3726,4.0,2.0,2.0,53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,3,4,6.87007215007215,30
3726,3727,1.0,3.0,2.0,49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1,3,6.816737329434698,33
3727,3728,3.0,3.0,4.0,40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3,3,6.47205227379278,24
3728,3729,4.0,2.0,2.0,44,No,Travel_Rarely,Research & Development,5,1,Other,Male,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4,3,6.888664990421455,29
